,order_id,user_id,order_date,city,pay_amount,pay_type,order_date_dt,pay_type_clean,is_valid
684,10685,U0277,2025-05-20,枣庄,92.78,微信,2025-05-20,微信,True
685,10686,U0069,2025-06-04,威海,32000.0,微信,2025-06-04,微信,False
686,10687,U0179,2025-02-26,青岛,146.78,微信,2025-02-26,微信,True
687,10688,U0061,2025-05-05,聊城,139.38,支付宝,2025-05-05,支付宝,True
688,10689,U0092,2025-02-26,济宁,199.1,支付宝,2025-02-26,支付宝,True
689,10690,U0276,2025-03-11,烟台,184.43,支付宝,2025-03-11,支付宝,True
690,10691,U0202,2025-04-22,烟台,140.15,支付宝,2025-04-22,支付宝,True
691,10692,U0271,2025-05-05,泰安,223.76,支付宝,2025-05-05,支付宝,True
692,10693,U0066,2025-01-08,济宁,100.54,微信,2025-01-08,微信,True
693,10694,U0115,2025-04-10,潍坊,193.88,微信,2025-04-10,微信,True
694,10695,U0002,2025-03-28,潍坊,192.62,微信,2025-03-28,微信,True
695,10696,U0012,2025-06-21,枣庄,142.97,微信,2025-06-21,微信,True
696,10697,U0153,2025-06-23,青岛,177.94,微信,2025-06-23,微信,True
697,10698,U0238,2025-04-14,潍坊,91.19,支付宝,2025-04-14,支付宝,True
698,10699,U0279,2025-02-12,聊城,210.82,微信,2025-02-12,微信,True
699,10700,U0218,2025-04-30,枣庄,149.83,支付宝,2025-04-30,支付宝,True
700,10701,U0273,2025-02-02,德州,131.25,支付宝,2025-02-02,支付宝,True
701,10702,U0195,2025-06-09,潍坊,217.7,支付宝,2025-06-09,支付宝,True
702,10703,U0118,2025-05-17,日照,121.26,微信,2025-05-17,微信,True
703,10704,U0127,2025-01-07,德州,82.53,支付宝,2025-01-07,支付宝,True
704,10705,U0236,2025-04-11,泰安,74.39,微信,2025-04-11,微信,True
705,10706,U0178,2025-06-01,济宁,193.33,微信,2025-06-01,微信,True
706,10707,U0080,2025-05-25,泰安,89.58,支付宝,2025-05-25,支付宝,True
707,10708,U0142,2025-06-19,聊城,256.51,支付宝,2025-06-19,支付宝,True
708,10709,U0097,2025-01-07,聊城,45.49,支付宝,2025-01-07,支付宝,True
709,10710,U0058,2025-01-22,济南,253.31,支付宝,2025-01-22,支付宝,True
710,10711,U0017,2025-06-14,泰安,171.61,微信,2025-06-14,微信,True
711,10712,U0215,2025-04-20,济宁,154.68,微信,2025-04-20,微信,True
712,10713,U0315,2025-02-04,潍坊,130.03,微信,2025-02-04,微信,True
713,10714,U0009,2025-04-29,威海,181.95,支付宝,2025-04-29,支付宝,True
714,10715,U0124,2025-02-16,枣庄,157.93,微信,2025-02-16,微信,True
715,10716,U0106,2025-01-13,德州,220.68,微信,2025-01-13,微信,True
716,10717,U0035,2025-03-08,威海,166.28,微信,2025-03-08,微信,True
717,10718,U0052,2025-04-08,日照,168.27,微信,2025-04-08,微信,True
718,10719,U0305,2025-03-25,枣庄,140.0,微信,2025-03-25,微信,True
719,10720,U0018,2025-02-24,泰安,156.87,支付宝,2025-02-24,支付宝,True
720,10721,U0229,2025-04-27,威海,176.93,微信,2025-04-27,微信,True
721,10722,U0307,2025-03-25,潍坊,65.94,微信,2025-03-25,微信,True
722,10723,U0025,2025-03-28,德州,85.85,微信,2025-03-28,微信,True
723,10724,U0126,2025-04-08,烟台,200.88,支付宝,2025-04-08,支付宝,True
724,10725,U0023,2025-03-13,威海,169.4,支付宝,2025-03-13,支付宝,True
725,10726,U0206,2025-04-18,济南,149.88,微信,2025-04-18,微信,True
726,10727,U0225,2025-03-06,日照,161.01,微信,2025-03-06,微信,True
727,10728,U0120,2025-01-21,聊城,179.12,微信,2025-01-21,微信,True
728,10729,U0277,2025-05-01,泰安,130.31,支付宝,2025-05-01,支付宝,True
729,10730,U0112,2025-01-05,枣庄,117.19,微信,2025-01-05,微信,True
730,10731,U0029,2025-05-19,枣庄,170.77,微信,2025-05-19,微信,True
731,10732,U0072,2025-01-14,济宁,106.19,支付宝,2025-01-14,支付宝,True
732,10733,U0258,2025-03-31,潍坊,182.45,微信,2025-03-31,微信,True
733,10734,U0149,2025-14-12,枣庄,66.36,支付宝,,支付宝,False
734,10735,U0120,2025-06-16,济南,216.6,支付宝,2025-06-16,支付宝,True
735,10736,U0295,2025-01-18,济宁,185.99,微信,2025-01-18,微信,True
736,10737,U0164,2025-06-16,青岛,174.08,微信,2025-06-16,微信,True
737,10738,U0296,2025-01-11,日照,214.05,支付宝,2025-01-11,支付宝,True
738,10739,U0307,2025-01-08,烟台,251.6,支付宝,2025-01-08,支付宝,True
739,10740,U0165,2025-03-05,济南,215.79,支付宝,2025-03-05,支付宝,True
740,10741,U0122,2025-02-21,聊城,58.75,支付宝,2025-02-21,支付宝,True
741,10742,U0155,2025-01-06,日照,89.62,微信,2025-01-06,微信,True
742,10743,U0074,2025-06-09,淄博,125.63,支付宝,2025-06-09,支付宝,True
743,10744,U0267,2025-02-09,德州,161.44,微信,2025-02-09,微信,True
744,10745,U0114,2025-03-03,聊城,188.47,支付宝,2025-03-03,支付宝,True
745,10746,U0212,2025-02-02,威海,120.08,支付宝,2025-02-02,支付宝,True
746,10747,U0154,2025-05-02,聊城,170.27,微信,2025-05-02,微信,True
747,10748,U0141,2025-06-21,威海,,微信,2025-06-21,微信,False
748,10749,U0032,2025-01-30,临沂,126.37,支付宝,2025-01-30,支付宝,True
749,10750,U0286,2025-05-25,日照,82.63,支付宝,2025-05-25,支付宝,True
750,10751,U0303,2025-02-25,烟台,109.22,支付宝,2025-02-25,支付宝,True
751,10752,U0090,2025-04-30,淄博,85.66,微信,2025-04-30,微信,True
752,10753,U0219,2025-06-29,淄博,106.33,微信,2025-06-29,微信,True
753,10754,U0285,2025-03-07,聊城,217.95,微信,2025-03-07,微信,True
754,10755,U0254,2025-04-05,聊城,107.78,微信,2025-04-05,微信,True
755,10756,U0025,,威海,304.78,微信,,微信,False
756,10757,U0177,2025-06-05,济宁,187.13,支付宝,2025-06-05,支付宝,True
757,10758,U0196,2025-06-05,潍坊,170.17,支付宝,2025-06-05,支付宝,True
758,10759,U0269,2025-01-30,日照,112.79,支付宝,2025-01-30,支付宝,True
759,10760,U0164,2025-02-11,聊城,198.52,支付宝,2025-02-11,支付宝,True
760,10761,U0214,2025-03-21,临沂,128.34,支付宝,2025-03-21,支付宝,True
761,10762,U0210,2025-01-28,枣庄,166.71,支付宝,2025-01-28,支付宝,True
762,10763,U0077,2025-05-29,烟台,300.8,微信,2025-05-29,微信,True
763,10764,U0154,2025-01-07,日照,154.72,支付宝,2025-01-07,支付宝,True
764,10765,U0193,2025-03-21,日照,223.21,支付宝,2025-03-21,支付宝,True
765,10766,U0095,2025-05-28,日照,121.33,支付宝,2025-05-28,支付宝,True
766,10767,U0276,2025-06-23,潍坊,158.08,微信,2025-06-23,微信,True
767,10768,U0243,2025-04-07,泰安,257.39,微信,2025-04-07,微信,True
768,10769,U0124,2025-04-12,淄博,125.52,支付宝,2025-04-12,支付宝,True
769,10770,U0116,2025-02-20,威海,259.68,微信,2025-02-20,微信,True
770,10771,U0154,2025-01-20,济南,198.93,微信,2025-01-20,微信,True
771,10772,U0074,2025-06-01,济南,129.06,微信,2025-06-01,微信,True
772,10773,U0238,2025-06-26,日照,194.78,微信,2025-06-26,微信,True
773,10774,U0030,2025-06-10,泰安,213.49,支付宝,2025-06-10,支付宝,True
774,10775,U0288,2025-03-04,淄博,194.2,微信,2025-03-04,微信,True
775,10776,U0212,2025-01-27,枣庄,73.64,微信,2025-01-27,微信,True
776,10777,U0214,2025-06-28,枣庄,120.01,支付宝,2025-06-28,支付宝,True
777,10778,U0286,2025-03-19,泰安,146.39,支付宝,2025-03-19,支付宝,True
778,10779,U0272,2025-06-25,济宁,155.91,微信,2025-06-25,微信,True
779,10780,U0069,2025-06-03,德州,194.14,支付宝,2025-06-03,支付宝,True
780,10781,U0199,2025-01-31,枣庄,169.77,支付宝,2025-01-31,支付宝,True
781,10782,U0125,2025-05-25,烟台,86.56,微信,2025-05-25,微信,True
782,10783,U0131,2025-01-11,临沂,180.91,微信,2025-01-11,微信,True
783,10784,U0105,2025-03-30,烟台,193.58,微信,2025-03-30,微信,True
784,10785,U0170,2025-05-17,青岛,190.79,支付宝,2025-05-17,支付宝,True
785,10786,U0041,2025-04-20,济南,219.44,支付宝,2025-04-20,支付宝,True
786,10787,U0231,2025-06-19,淄博,205.87,微信,2025-06-19,微信,True
787,10788,U0190,2025-04-05,临沂,185.25,支付宝,2025-04-05,支付宝,True
788,10789,U0048,2025-01-18,淄博,156.14,支付宝,2025-01-18,支付宝,True
789,10790,U0275,2025-05-10,日照,68.65,支付宝,2025-05-10,支付宝,True
790,10791,U0098,2025-06-15,潍坊,183.63,微信,2025-06-15,微信,True
791,10792,U0027,2025-03-29,潍坊,171.42,微信,2025-03-29,微信,True
792,10793,U0138,2025-01-04,临沂,,支付宝,2025-01-04,支付宝,False
793,10794,U0194,2025-04-18,济宁,89.78,支付宝,2025-04-18,支付宝,True
794,10795,U0310,2025-05-06,枣庄,100.54,支付宝,2025-05-06,支付宝,True
795,10796,U0309,2025-01-28,枣庄,217.92,微信,2025-01-28,微信,True
796,10797,U0021,2025-04-21,德州,157.82,微信,2025-04-21,微信,True
797,10798,U0038,2025-04-03,威海,197.48,微信,2025-04-03,微信,True
798,10799,U0097,2025-06-12,枣庄,161.56,支付宝,2025-06-12,支付宝,True
799,10800,U0301,2025-04-28,济宁,161.64,支付宝,2025-04-28,支付宝,True
800,10801,U0287,2025-02-09,枣庄,211.61,支付宝,2025-02-09,支付宝,True
801,10802,U0112,2025-04-22,枣庄,131.62,支付宝,2025-04-22,支付宝,True
802,10803,U0246,2025-02-15,烟台,165.29,微信,2025-02-15,微信,True
803,10804,U0107,2025-05-14,济宁,134.57,微信,2025-05-14,微信,True
804,10805,U0171,2025-06-16,枣庄,136.1,支付宝,2025-06-16,支付宝,True
805,10806,U0156,2025-03-11,聊城,143.0,微信,2025-03-11,微信,True
806,10807,U0008,2025-06-07,日照,172.22,支付宝,2025-06-07,支付宝,True
807,10808,U0109,2025-05-18,济南,133.67,支付宝,2025-05-18,支付宝,True
808,10809,U0098,2025-05-04,济宁,-229.07,支付宝,2025-05-04,支付宝,False
809,10810,U0061,2025-04-30,潍坊,110.8,支付宝,2025-04-30,支付宝,True
810,10811,U0246,2025-04-22,潍坊,149.72,微信,2025-04-22,微信,True
811,10812,U0125,2025-06-01,济南,135.81,支付宝,2025-06-01,支付宝,True
812,10813,U0310,2025-03-10,淄博,239.58,支付宝,2025-03-10,支付宝,True
813,10814,U0105,2025-03-24,淄博,170.81,微信,2025-03-24,微信,True
814,10815,U0204,2025-03-04,济南,216.75,微信,2025-03-04,微信,True
815,10816,U0123,2025-01-23,济宁,,支付宝,2025-01-23,支付宝,False
816,10817,U0283,2025-03-13,德州,174.69,支付宝,2025-03-13,支付宝,True
817,10818,U0165,2025-04-26,威海,208.93,微信,2025-04-26,微信,True
818,10819,U0145,2025-03-04,威海,164.53,微信,2025-03-04,微信,True
819,10820,U0195,2025-04-29,日照,218.6,支付宝,2025-04-29,支付宝,True
820,10821,U0239,2025-05-26,青岛,131.55,微信,2025-05-26,微信,True
821,10822,U0274,2025-06-06,淄博,237.51,支付宝,2025-06-06,支付宝,True
822,10823,U0184,2025-06-21,淄博,286.44,支付宝,2025-06-21,支付宝,True
823,10824,U0158,2025-04-08,临沂,140.04,微信,2025-04-08,微信,True
824,10825,U0134,2025-03-28,日照,135.5,支付宝,2025-03-28,支付宝,True
825,10826,U0185,2025-01-08,日照,239.94,微信,2025-01-08,微信,True
826,10827,U0263,2025-05-07,枣庄,246.88,微信,2025-05-07,微信,True
827,10828,U0255,2025-03-25,烟台,131.24,支付宝,2025-03-25,支付宝,True
828,10829,U0239,2025-02-16,烟台,136.89,支付宝,2025-02-16,支付宝,True
829,10830,U0051,2025-05-05,济南,144.5,微信,2025-05-05,微信,True
830,10831,U0241,2025-02-24,临沂,86.06,支付宝,2025-02-24,支付宝,True
831,10832,U0164,2025-04-01,枣庄,109.47,支付宝,2025-04-01,支付宝,True
832,10833,U0105,2025-03-08,烟台,104.77,微信,2025-03-08,微信,True
833,10834,U0190,2025-03-29,淄博,117.77,支付宝,2025-03-29,支付宝,True
834,10835,U0161,2025-03-13,德州,158.09,微信,2025-03-13,微信,True
835,10836,U0212,2025-06-02,威海,172.88,支付宝,2025-06-02,支付宝,True
836,10837,U0024,2025-06-29,威海,245.28,支付宝,2025-06-29,支付宝,True
837,10838,U0289,2025-03-12,枣庄,105.09,支付宝,2025-03-12,支付宝,True
838,10839,U0114,2025-05-23,聊城,214.14,微信,2025-05-23,微信,True
839,10840,U0075,2025-01-03,日照,148.23,支付宝,2025-01-03,支付宝,True
840,10841,U0009,2025-05-13,烟台,157.28,微信,2025-05-13,微信,True
841,10842,U0134,2025-02-18,聊城,197.12,微 信,2025-02-18,微信,True
842,10843,U0284,2025-01-22,枣庄,98.25,支付宝,2025-01-22,支付宝,True
843,10844,U0300,2025-03-03,济宁,181.03,微信,2025-03-03,微信,True
844,10845,U0297,2025-04-15,济宁,169.15,微信,2025-04-15,微信,True
845,10846,U0214,2025-05-06,德州,187.08,微信,2025-05-06,微信,True
846,10847,U0152,2025-05-23,日照,175.9,支付宝,2025-05-23,支付宝,True
847,10848,U0079,,临沂,295.04,微信,,微信,False
848,10849,U0101,2025-06-26,济南,124.92,支付宝,2025-06-26,支付宝,True
849,10850,U0169,2025-05-02,烟台,130.8,微信,2025-05-02,微信,True
850,10851,U0118,2025-06-15,烟台,125.73,微信,2025-06-15,微信,True
851,10852,U0195,2025-05-06,日照,129.45,支付宝,2025-05-06,支付宝,True
852,10853,U0292,2025-04-25,德州,124.94,支付宝,2025-04-25,支付宝,True
853,10854,U0126,2025-01-05,青岛,225.4,支付宝,2025-01-05,支付宝,True
854,10855,U0256,2025-01-24,淄博,238.13,支付宝,2025-01-24,支付宝,True
855,10856,U0282,2025-03-17,淄博,128.61,微信,2025-03-17,微信,True
856,10857,U0173,2025-02-26,烟台,114.22,微信,2025-02-26,微信,True
857,10858,U0132,2025-04-14,聊城,185.93,微信,2025-04-14,微信,True
858,10859,U0251,2025-06-27,济宁,129.63,微信,2025-06-27,微信,True
859,10860,U0252,2025-03-04,济南,194.81,微信,2025-03-04,微信,True
860,10861,U0236,2025-03-20,泰安,171.16,支付宝,2025-03-20,支付宝,True
861,10862,U0087,2025-06-19,枣庄,76.63,支付宝,2025-06-19,支付宝,True
862,10863,U0181,2025-05-29,泰安,245.11,微信,2025-05-29,微信,True
863,10864,U0087,2025-04-05,聊城,258.77,微信,2025-04-05,微信,True
864,10865,U0072,2025-05-02,聊城,126.3,支付宝,2025-05-02,支付宝,True
865,10866,U0280,2025-05-22,聊城,138.68,微信,2025-05-22,微信,True
866,10867,U0251,2025-05-16,潍坊,175.72,微信,2025-05-16,微信,True
867,10868,U0095,2025-03-30,济宁,,支付宝,2025-03-30,支付宝,False
868,10869,U0278,2025-04-19,青岛,196.22,支付宝,2025-04-19,支付宝,True
869,10870,U0031,2025-05-21,威海,270.56,微信,2025-05-21,微信,True
870,10871,U0269,2025-03-26,临沂,150.27,微信,2025-03-26,微信,True
871,10872,U0018,2025-04-01,临沂,116.09,支付宝,2025-04-01,支付宝,True
872,10873,U0039,2025-06-29,济宁,84.14,微信,2025-06-29,微信,True
873,10874,U0025,2025-04-27,潍坊,119.8,支付宝,2025-04-27,支付宝,True
874,10875,U0004,2025-03-11,临沂,-158.18,微信,2025-03-11,微信,False
875,10876,U0212,2025-03-20,枣庄,258.7,支付宝,2025-03-20,支付宝,True
876,10877,U0071,2025-03-06,德州,131.53,微信,2025-03-06,微信,True
877,10878,U0119,2025-03-01,临沂,,微信,2025-03-01,微信,False
878,10879,U0035,2025-01-31,聊城,159.1,支付宝,2025-01-31,支付宝,True
879,10880,U0078,2025-02-19,烟台,225.36,支付宝,2025-02-19,支付宝,True
880,10881,U0005,2025-03-22,济宁,298.98,支付宝,2025-03-22,支付宝,True
881,10882,U0112,2025-01-31,德州,130.8,支付宝,2025-01-31,支付宝,True
882,10883,U0259,2025-05-18,潍坊,133.08,微信,2025-05-18,微信,True
883,10884,U0234,2025-06-26,济南,217.43,支付宝,2025-06-26,支付宝,True
884,10885,U0192,2025-02-17,日照,197.5,微信,2025-02-17,微信,True
885,10886,U0031,2025-02-19,日照,261.57,微信,2025-02-19,微信,True
886,10887,U0317,2025-02-25,威海,192.12,支付宝,2025-02-25,支付宝,True
887,10888,U0316,2025-05-04,济宁,140.24,微信,2025-05-04,微信,True
888,10889,U0248,2025-03-12,德州,192.49,微信,2025-03-12,微信,True
889,10890,U0250,2025-05-31,枣庄,220.98,微信,2025-05-31,微信,True
890,10891,U0009,2025-05-15,枣庄,205.13,微信,2025-05-15,微信,True
891,10892,U0004,2025-06-02,日照,187.9,支付宝,2025-06-02,支付宝,True
892,10893,U0273,2025-03-14,威海,218.67,支付宝,2025-03-14,支付宝,True
893,10894,U0283,2025-01-26,淄博,224.31,支付宝,2025-01-26,支付宝,True
894,10895,U0211,2025-02-19,泰安,236.02,微信,2025-02-19,微信,True
895,10896,U0007,2025-03-17,枣庄,195.68,支付宝,2025-03-17,支付宝,True
896,10897,U0009,2025-02-28,济南,150.81,微信,2025-02-28,微信,True
897,10898,U0272,2025-04-03,淄博,168.07,微信,2025-04-03,微信,True
898,10899,U0141,2025-02-15,聊城,226.36,微信,2025-02-15,微信,True
899,10900,U0275,2025-03-19,济南,115.07,支付宝,2025-03-19,支付宝,True
900,10901,U0147,2025-01-04,淄博,180.28,支付宝,2025-01-04,支付宝,True
901,10902,U0009,2025-05-17,潍坊,138.37,支付宝,2025-05-17,支付宝,True
902,10903,U0258,2025-02-02,威海,161.58,微信,2025-02-02,微信,True
903,10904,U0221,2025-03-12,枣庄,230.31,微信,2025-03-12,微信,True
904,10905,U0092,2025-01-12,淄博,170.51,微信,2025-01-12,微信,True
905,10906,U0055,2025-01-14,德州,162.55,支付宝,2025-01-14,支付宝,True
906,10907,U0050,2025-05-22,泰安,85.21,微信,2025-05-22,微信,True
907,10908,U0269,2025-03-16,聊城,201.04,微信,2025-03-16,微信,True
908,10909,U0077,2025-06-28,威海,195.5,支付宝,2025-06-28,支付宝,True
909,10910,U0124,2025-02-02,泰安,278.98,微信,2025-02-02,微信,True
910,10911,U0099,2025-06-13,聊城,143.07,微信,2025-06-13,微信,True
911,10912,U0318,2025-05-06,泰安,172.05,支付宝,2025-05-06,支付宝,True
912,10913,U0270,2025-01-27,济宁,173.72,支付宝,2025-01-27,支付宝,True
913,10914,U0130,2025-01-04,潍坊,246.76,微信,2025-01-04,微信,True
914,10915,U0182,2025-05-27,日照,154.76,支付宝,2025-05-27,支付宝,True
915,10916,U0137,2025-03-14,威海,175.35,支付宝,2025-03-14,支付宝,True
916,10917,U0204,2025-05-01,威海,193.43,支付宝,2025-05-01,支付宝,True
917,10918,U0041,2025-05-03,烟台,170.26,支付宝,2025-05-03,支付宝,True
918,10919,U0192,2025-04-23,淄博,135.45,微信,2025-04-23,微信,True
919,10920,U0208,2025-03-29,潍坊,170.67,微信,2025-03-29,微信,True
920,10921,U0236,2025-02-17,潍坊,219.05,支付宝,2025-02-17,支付宝,True
921,10922,U0290,2025-01-14,威海,103.54,微信,2025-01-14,微信,True
922,10923,U0125,2025-03-06,聊城,167.31,微信,2025-03-06,微信,True
923,10924,U0116,2025-05-03,德州,121.49,支付宝,2025-05-03,支付宝,True
924,10925,U0154,2025-01-30,临沂,225.73,微信,2025-01-30,微信,True
925,10926,U0042,2025-01-17,青岛,76.22,支付宝,2025-01-17,支付宝,True
926,10927,U0017,2025-04-13,潍坊,129.26,支付宝,2025-04-13,支付宝,True
927,10928,U0048,2025-05-06,烟台,180.75,支付宝,2025-05-06,支付宝,True
928,10929,U0208,2025-01-19,青岛,246.1,支付宝,2025-01-19,支付宝,True
929,10930,U0195,2025-05-28,枣庄,156.38,微信,2025-05-28,微信,True
930,10931,U0194,2025-06-11,德州,129.46,微信,2025-06-11,微信,True
931,10932,U0283,2025-06-25,泰安,263.46,微信,2025-06-25,微信,True
932,10933,U0244,2025-01-14,泰安,80.36,支付宝,2025-01-14,支付宝,True
933,10934,U0029,2025-02-08,潍坊,39.07,支付宝,2025-02-08,支付宝,True
934,10935,U0005,2025-02-08,威海,184.2,支付宝,2025-02-08,支付宝,True
935,10936,U0088,2025-05-25,聊城,132.39,微信,2025-05-25,微信,True
936,10937,U0043,2025-03-19,聊城,103.83,支付宝,2025-03-19,支付宝,True
937,10938,U0256,2025-01-22,淄博,198.96,支付宝,2025-01-22,支付宝,True
938,10939,U0223,2025-03-05,青岛,173.41,支付宝,2025-03-05,支付宝,True
939,10940,U0170,2025-01-31,聊城,128.98,支付宝,2025-01-31,支付宝,True
940,10941,U0290,2025-05-23,淄博,89.58,微信,2025-05-23,微信,True
941,10942,U0049,2025-04-17,烟台,207.99,微信,2025-04-17,微信,True
942,10943,U0271,2025-06-05,聊城,195.76,支付宝,2025-06-05,支付宝,True
943,10944,U0022,2025-06-02,聊城,154.55,微信,2025-06-02,微信,True
944,10945,U0118,2025-06-08,淄博,261.57,支付宝,2025-06-08,支付宝,True
945,10946,U0109,2025-02-27,日照,101.15,支付宝,2025-02-27,支付宝,True
946,10947,U0291,2025-05-14,临沂,76.1,支付宝,2025-05-14,支付宝,True
947,10948,U0244,2025-04-08,临沂,121.95,微信,2025-04-08,微信,True
948,10949,U0139,2025-04-26,临沂,157.49,支付宝,2025-04-26,支付宝,True
949,10950,U0024,2025-04-24,威海,173.38,支付宝,2025-04-24,支付宝,True
950,10951,U0039,2025-03-18,聊城,146.73,微信,2025-03-18,微信,True
951,10952,U0144,2025-05-31,青岛,179.36,微信,2025-05-31,微信,True
952,10953,U0279,2025-04-20,日照,91.17,支付宝,2025-04-20,支付宝,True
953,10954,U0289,2025-03-20,烟台,239.41,微信,2025-03-20,微信,True
954,10955,U0017,2025-05-26,日照,155.48,支付宝,2025-05-26,支付宝,True
955,10956,U0092,2025-06-08,泰安,221.45,微信,2025-06-08,微信,True
956,10957,U0162,2025-01-16,聊城,178.85,支付宝,2025-01-16,支付宝,True
957,10958,U0009,2025-06-06,日照,185.12,支付宝,2025-06-06,支付宝,True
958,10959,U0107,2025-01-26,泰安,191.34,支付宝,2025-01-26,支付宝,True
959,10960,U0301,2025-02-23,淄博,184.62,支付宝,2025-02-23,支付宝,True
960,10961,U0074,2025-06-10,未知,195.35,微信,2025-06-10,微信,True
961,10962,U0204,2025-02-24,聊城,,微信,2025-02-24,微信,False
962,10963,U0040,,日照,170.81,微信,,微信,False
963,10964,U0154,2025-06-19,烟台,199.0,支付宝,2025-06-19,支付宝,True
964,10965,U0084,2025-01-21,聊城,155.06,支付宝,2025-01-21,支付宝,True
965,10966,U0289,2025-02-10,济宁,239.21,微信,2025-02-10,微信,True
966,10967,U0124,2025-03-03,德州,122.8,支付宝,2025-03-03,支付宝,True
967,10968,U0291,2025-02-14,烟台,259.05,微信,2025-02-14,微信,True
968,10969,U0200,2025-05-22,淄博,157.79,支付宝,2025-05-22,支付宝,True
969,10970,U0277,2025-01-20,枣庄,81.31,支付宝,2025-01-20,支付宝,True
970,10971,U0170,2025-02-10,威海,167.05,支付宝,2025-02-10,支付宝,True
971,10972,U0197,2025-01-01,威海,122.54,微信,2025-01-01,微信,True
972,10973,U0072,2025-04-15,日照,206.24,微信,2025-04-15,微信,True
973,10974,U0041,2025-04-26,聊城,124.11,微信,2025-04-26,微信,True
974,10975,U0257,2025-06-26,潍坊,135.46,支付宝,2025-06-26,支付宝,True
975,10976,U0178,2025-06-02,日照,56.08,微信,2025-06-02,微信,True
976,10977,U0028,2025-05-01,聊城,135.12,支付宝,2025-05-01,支付宝,True
977,10978,U0051,2025-03-16,淄博,26.69,支付宝,2025-03-16,支付宝,True
978,10979,U0224,2025-01-09,青岛,72.89,微信,2025-01-09,微信,True
979,10980,U0119,2025-03-01,潍坊,201.82,支付宝,2025-03-01,支付宝,True
980,10981,U0039,2025-03-15,德州,203.22,微信,2025-03-15,微信,True
981,10982,U0175,2025-06-30,济南,183.4,支付宝,2025-06-30,支付宝,True
982,10983,U0310,2025-03-14,淄博,106.82,支付宝,2025-03-14,支付宝,True
983,10984,U0315,2025-06-29,济宁,157.38,微信,2025-06-29,微信,True
984,10985,U0305,2025-04-27,济南,159.8,微信,2025-04-27,微信,True
985,10986,U0204,2025-01-19,潍坊,96.29,支付宝,2025-01-19,支付宝,True
986,10987,U0168,2025-06-25,泰安,242.69,支付宝,2025-06-25,支付宝,True
987,10988,U0016,2025-03-01,济南,208.25,支付宝,2025-03-01,支付宝,True
988,10989,U0140,2025-03-09,日照,147.85,微信,2025-03-09,微信,True
989,10990,U0231,2025-06-10,济南,161.48,微信,2025-06-10,微信,True
990,10991,U0252,2025-05-31,临沂,171.46,微信,2025-05-31,微信,True
991,10992,U0117,2025-06-19,青岛,47.7,微信,2025-06-19,微信,True
992,10993,U0183,2025-02-20,德州,146.41,微信,2025-02-20,微信,True
993,10994,U0284,2025-04-19,德州,122.49,微信,2025-04-19,微信,True
994,10995,U0193,2025-01-30,泰安,104.91,微信,2025-01-30,微信,True
995,10996,U0222,2025-05-20,青岛,144.54,支付宝,2025-05-20,支付宝,True
996,10997,U0096,2025-02-27,日照,258.87,支付宝,2025-02-27,支付宝,True
997,10998,U0300,2025-06-15,青岛,195.25,支付宝,2025-06-15,支付宝,True
998,10999,U0195,2025-02-08,泰安,128.59,支付宝,2025-02-08,支付宝,True
999,11000,U0044,2025-03-10,济南,191.49,微信,2025-03-10,微信,True
1000,11001,U0317,2025-02-06,聊城,236.96,微信,2025-02-06,微信,True
1001,11002,U0152,,德州,210.85,支付宝,,支付宝,False
1002,11003,U0127,2025-01-16,青岛,163.28,支付宝,2025-01-16,支付宝,True
1003,11004,U0038,2025-02-12,临沂,124.42,支付宝,2025-02-12,支付宝,True
1004,11005,U0043,2025-03-20,德州,198.4,支付宝,2025-03-20,支付宝,True
1005,11006,U0138,2025-06-02,淄博,181.64,支付宝,2025-06-02,支付宝,True
1006,11007,U0079,2025-05-26,济南,209.24,微信,2025-05-26,微信,True
1007,11008,U0195,2025-03-15,烟台,194.93,微信,2025-03-15,微信,True
1008,11009,U0079,2025-04-23,枣庄,217.73,支付宝,2025-04-23,支付宝,True
1009,11010,U0200,2025-02-01,济宁,130.56,微信,2025-02-01,微信,True
1010,11011,U0163,2025-04-30,威海,232.46,支付宝,2025-04-30,支付宝,True
1011,11012,U0185,2025-06-26,日照,,微信,2025-06-26,微信,False
1012,11013,U0055,2025-03-19,聊城,274.14,支付宝,2025-03-19,支付宝,True
1013,11014,U0047,2025-06-29,淄博,122.09,微信,2025-06-29,微信,True
1014,11015,U0003,2025-04-14,临沂,255.48,微信,2025-04-14,微信,True
1015,11016,U0158,2025-03-11,聊城,170.89,支付宝,2025-03-11,支付宝,True
1016,11017,U0228,2025-05-09,日照,124.17,微信,2025-05-09,微信,True
1017,11018,U0185,2025-05-19,淄博,133.39,支付宝,2025-05-19,支付宝,True
1018,11019,U0139,2025-05-07,潍坊,142.38,微信,2025-05-07,微信,True
1019,11020,U0053,2025-04-23,临沂,183.33,微信,2025-04-23,微信,True
1020,11021,U0068,2025-01-21,淄博,188.76,支付宝,2025-01-21,支付宝,True
1021,11022,U0045,2025-06-03,德州,128.45,支付宝,2025-06-03,支付宝,True
1022,11023,U0096,2025-01-11,德州,158.66,支付宝,2025-01-11,支付宝,True
1023,11024,U0221,2025-04-21,德州,277.82,支付宝,2025-04-21,支付宝,True
1024,11025,U0230,2025-03-24,聊城,255.01,支付宝,2025-03-24,支付宝,True
1025,11026,U0286,2025-06-04,青岛,184.0,支付宝,2025-06-04,支付宝,True
