order_id,user_id,order_date,city,pay_amount,pay_type
11083,U0226,2025-05-13,聊城,142.31,微信
11084,U0172,2025-04-03,泰安,274.22,支付宝
11085,U0221,2025-06-09,济南,181.01,微信
11086,U0305,2025-05-08,泰安,183.65,支付宝
11087,U0070,2025-06-10,烟台,216.67,支付宝
11088,U0154,2025-04-24,威海,173.13,支付宝
11089,U0165,2025-01-14,济南,145.75,支付宝
11090,U0309,2025-02-22,德州,149.2,支付宝
11091,U0103,2025-03-10,日照,156.06,支付宝
11092,U0246,2025-05-21,威海,157.95,支付宝
11093,U0161,2025-02-03,日照,200.02,支付宝
11094,U0091,2025-03-15,青岛,162.86,微信
11095,U0204,2025-04-23,枣庄,200.3,微信
11096,U0164,2025-06-28,德州,155.56,支付宝
11097,U0150,2025-05-05,威海,164.32,支付宝
11098,U0252,2025-02-01,淄博,50.1,微信
11099,U0295,2025-01-08,烟台,210.4,支付宝
11100,U0125,2025-06-11,济宁,179.06,微信
11101,U0167,2025-06-05,德州,214.89,微信
11102,U0193,2025-03-03,聊城,0.71,支付宝
11103,U0144,2025-02-10,烟台,28900.0,微信
11104,U0202,2025-03-21,淄博,152.32,支付宝
11105,U0187,2025-05-22,临沂,220.95,支付宝
11106,U0059,2025-01-04,泰安,102.81,微信
11107,U0289,2025-05-22,淄博,193.7,微信
11108,U0103,2025-04-15,济宁,102.06,微信
11109,U0304,2025-01-24,德州,125.69,支付宝
11110,U0280,2025-02-27,淄博,265.27,支付宝
11111,U0093,2025-01-30,泰安,149.51,微信
11112,U0282,2025-04-29,潍坊,171.96,支付宝
11113,U0014,2025-01-31,淄博,207.85,微信 
11114,U0237,2025-06-15,淄博,187.26,支付宝
11115,U0108,2025-02-09,潍坊,168.27,微信
11116,U0225,2025-05-08,济宁,180.07,微信
11117,U0150,2025-03-16,烟台,292.19,微信
11118,U0036,2025-05-11,临沂,156.83,微信
11119,U0210,2025-06-30,临沂,171.06,支付宝
11120,U0256,2025-03-11,日照,-217.79,支付宝
11121,U0072,2025-04-17,烟台,220.8,微信
11122,U0156,2025-05-04,烟台,225.29,支付宝
11123,U0124,2025-05-01,烟台,195.13,微信
11124,U0130,2025-03-04,青岛,97.13,支付宝
11125,U0079,2025-04-27,临沂,249.84,微信
11126,U0217,2025-05-22,德州,96.95,微信
11127,U0194,2025-02-07,威海,176.64,支付宝
11128,U0038,2025-04-09,淄博,118.51,微信
11129,U0230,2025-02-18,枣庄,156.47,微信
11130,U0307,2025-06-03,淄博,178.08,微信
11131,U0246,2025-05-11,德州,177.67,支付宝
11132,U0299,2025-02-04,日照,183.21,支付宝
11133,U0206,2025-01-18,济南,248.75,支付宝
11134,U0274,2025-03-12,济宁,184.94,微信
11135,U0260,2025-04-17,日照,-146.57,支付宝
11136,U0215,2025-03-29,烟台,213.02,微信
11137,U0279,2025-05-10,枣庄,225.42,微信
11138,U0019,2025-03-10,临沂,92.48,支付宝
11139,U0185,2025-01-01,日照,192.86,微信
11140,U0275,2025-03-14,威海,198.56,支付宝
11141,U0305,2025-03-18,威海,143.63,微信
11142,U0044,2025-05-31,临沂,235.66,微信
11143,U0056,2025-05-29,济南,151.75,微信
11144,U0128,2025-06-18,日照,166.91,支付宝
11145,U0182,2025-05-06,烟台,150.48,支付宝
11146,U0086,2025-02-08,潍坊,160.86,支付宝
11147,U0314,2025-04-25,德州,99.7,支付宝
11148,U0023,2025-05-18,济宁,80.8,支付宝
11149,U0289,2025-05-04,潍坊,247.7,微信
11150,U0205,2025-03-30,青岛,113.42,支付宝
11151,U0170,2025-03-27,淄博,105.47,支付宝
11152,U0221,2025-05-22,聊城,41.56,支付宝
11153,U0055,2025-05-20,青岛,124.86,支付宝
11154,U0006,2025-04-07,济南,87.23,微信
11155,U0051,2025-04-27,淄博,250.31,支付宝
11156,U0133,2025-03-24,德州,215.54,微信
11157,U0114,2025-02-18,烟台,122.15,支付宝
11158,U0262,2025-06-28,淄博,283.88,支付宝
11159,U0266,2025-03-03,德州,214.0,支付宝
11160,U0286,2025-05-27,淄博,142.13,支付宝
11161,U0298,2025-04-09,枣庄,22.53,微信
11162,U0295,2025-03-01,枣庄,286.0,微信
11163,U0114,2025-04-16,济南,83.57,支付宝
11164,U0229,2025-01-12,青岛,69.5,支付宝
11165,U0192,2025-03-23,日照,216.24,支付宝
11166,U0201,2025-05-02,临沂,294.19,支付宝
11167,U0238,2025-06-30,烟台,236.14,支付宝
11168,U0302,2025-04-08,淄博,191.02,支付宝
11169,U0257,2025-04-09,济宁,192.71,微信
11170,U0078,2025-06-19,济宁,206.94,支付宝
11171,U0177,2025-06-16,泰安,201.74,支付宝
11172,U0013,2025-02-08,德州,175.47,支付宝
11173,U0248,2025-05-07,淄博,165.73,微信
11174,U0054,2025-01-10, 淄博 ,156.56,微信
11175,U0152,2025-02-02,济南,118.53,支付宝
11176,U0213,2025-05-09,日照,144.56,微信
11177,U0044,2025-06-01,济宁,66.89,支付宝
11178,U0060,2025-03-26,临沂,154.59,微信
11179,U0073,2025-01-26,日照,105.63,微信
11180,U0179,2025-04-23,日照,99.3,微信
11181,U0160,2025-01-26,德州,169.89,微信
11182,U0176,2025-05-15,临沂,236.56,支付宝
11183,U0234,2025-04-27,日照,210.51,微信
11184,U0106,2025-01-04,潍坊,73.62,微信
11185,U0267,2025-02-06,济宁,105.57,支付宝
11186,U0248,2025-04-15,临沂,211.74,支付宝
11187,U0179,2025-06-17,淄博,105.96,微信
11188,U0244,2025-02-09,聊城,147.65,支付宝
11189,U0050,2025-01-20,聊城,190.25,支付宝
11190,U0225,2025-05-01,德州,106.74,微信
11191,U0232,2025-03-09,潍坊,165.8,微信
11192,U0164,2025-03-28,日照,86.63,微信
11193,U0035,2025-06-09,济宁,126.92,微信
11194,U0154,2025-06-27,聊城,177.59,微信
11195,U0023,2025-04-12,日照,72.39,微信
11196,U0059,2025-06-16,泰安,184.23,微信
11197,U0012,2025-01-21,济南,158.92,微信
11198,U0176,2025-03-26,枣庄,190.39,微信
11199,U0056,2025-06-22,聊城,172.32,微信
11200,U0085,2025-05-17,烟台,235.03,支付宝
11201,U0125,2025-04-08,济南,166.89,微信
11202,U0265,2025-03-23,济宁,136.38,微信
11203,U0090,2025-06-10,济宁,166.73,微信
11204,U0283,2025-05-05,济南,189.88,支付宝
11205,U0082,2025-05-19,泰安,162.69,支付宝
11206,U0170,2025-01-10,德州,162.23,支付宝
11207,U0287,2025-06-08,青岛,121.39,微信
11208,U0219,2025-01-18,淄博,123.54,支付宝
11209,U0237,2025-03-02,济宁,82.86,支付宝
11210,U0119,2025-06-11,威海,256.23,支付宝
11211,U0208,2025-06-25,临沂,91.59,支付宝
11212,U0095,2025-03-15,青岛,121.89,支付宝
11213,U0096,2025-02-28,潍坊,120.49,微信
11214,U0222,2025-01-24,潍坊,209.22,微信
11215,U0203,2025-04-22,枣庄,143.78,支付宝
11216,U0015,2025-01-26,日照,228.63,微信
11217,U0315,2025-06-12,潍坊,122.96,支付宝
11218,U0102,2025-06-30,潍坊,175.34,支付宝
11219,U0231,2025-01-26,,114.06,支付宝
11220,U0304,2025-04-24,济南,277.98,微信
11221,U0220,2025-02-12,潍坊,94.68,支付宝
11222,U0200,2025-06-27,日照,177.04,支付宝
11223,U0003,2025-03-18,济宁,194.86,微信
11224,U0110,2025-01-08,淄博,182.76,支付宝
11225,U0106,2025-01-12,济南,149.81,微信
11226,U0143,2025-03-25,日照,152.86,支付宝
11227,U0033,2025-01-15,聊城,162.41,微信
11228,U0296,2025-03-17,威海,151.91,支付宝
11229,U0053,2025-04-02,济宁,213.01,微信
11230,U0275,2025-04-06,德州,281.58,支付宝
11231,U0096,2025-04-21,聊城,129.34,微信
11232,U0188,2025-02-07,威海,84.66,微信
11233,U0167,2025-03-04,济南,155.14,支付宝
11234,U0101,2025-05-16,聊城,301.88,微信
11235,U0235,2025-04-16,济宁,115.8,微信
11236,U0059,2025-05-25,烟台,250.15,支付宝
11237,U0135,2025-06-24,淄博,252.27,支付宝
11238,U0251,2025-02-16,济宁,129.55,微信
11239,U0271,2025-02-13,青岛,191.29,微信
11240,U0161,2025-02-14,德州,249.56,微信
11241,U0306,2025-01-21,日照,139.15,微信
11242,U0199,2025-06-06,青岛,148.8,支付宝
11243,U0313,2025-04-08,威海,128.01,支付宝
11244,U0201,2025-06-08,济宁,104.19,微信
11245,U0301,2025-06-24,青岛,124.29,支付宝
11246,U0059,2025-03-03,德州,92.68,微信
11247,U0179,2025-05-08,枣庄,161.87,微信
11248,U0181,2025-05-30,潍坊,117.65,微信
11249,U0235,2025-02-06,潍坊,172.86,支付宝
11250,U0317,2025-03-01,日照,74.43,支付宝
11251,U0089,2025-04-29,济南,178.2,微信
11252,U0153,2025-06-13,枣庄,205.84,支付宝
11253,U0315,2025-03-07,泰安,50.34,支付宝
11254,U0303,2025-04-28,淄博,180.57,微信
11255,U0044,2025-03-07,临沂,227.52,支付宝
11256,U0069,2025-06-20,泰安,93.47,支付宝
11257,U0161,2025-01-03,聊城,251.99,支付宝
11258,U0061,2025-04-30,潍坊,183.05,支付宝
11259,U0123,2025-03-15,德州,121.22,微信
11260,U0157,2025-06-23,德州,156.93,微信
11261,U0060,2025-05-20,淄博,190.71,微信
11262,U0094,2025-13-05,青岛,164.18,支付宝
11263,U0192,2025-01-19,日照,189.63,支付宝
11264,U0073,2025-04-24,,109.36,微信
11265,U0262,2025-03-30,青岛,169.31,支付宝
11266,U0199,2025-05-31,日照,82.25,支付宝
11267,U0215,2025-03-18,德州,153.88,支付宝
11268,U0306,2025-06-13,聊城,110.29,支付宝
11269,U0071,2025-04-19,日照,119.55,微信
11270,U0295,2025-06-26,烟台,227.99,微信
11271,U0197,2025-03-06,济南,220.02,支付宝
11272,U0217,2025-04-27,淄博,193.5,支付宝
11273,U0096,2025-03-19,淄博,99.92,微信
11274,U0250,2025-02-20,泰安,142.6,支付宝
11275,U0276,2025-04-09,济宁,226.72,支付宝
11276,U0089,2025-05-04,济南,167.79,微信
11277,U0285,2025-01-28, 济南 ,287.56,微信
11278,U0086,2025-03-02,威海,181.63,微信
11279,U0251,2025-04-08,威海,170.56,支付宝
11280,U0148,2025-05-27,潍坊,143.0,微信
11281,U0072,2025-04-02,淄博,167.34,支付宝
11282,U0096,2025-05-28,淄博,151.61,支付宝
11283,U0162,2025-03-17,济宁,198.95,微信
11284,U0231,2025-06-29,青岛,212.62,支付宝
11285,U0318,2025-03-17,临沂,116.77,支付宝
11286,U0028,2025-01-06,聊城,86.78,微信
11287,U0184,2025-06-18,聊城,59.01,支付宝
11288,U0005,2025-04-12,聊城,187.94,微信
11289,U0249,2025-03-12,烟台,99.31,微信
11290,U0070,2025-01-03,临沂,41.59,微信
11291,U0100,2025-05-25,潍坊,181.37,微信
11292,U0197,2025-06-25,日照,297.11,微信
11293,U0288,2025-01-13,淄博,159.67,微信
11294,U0259,2025-06-05,泰安,206.12,支付宝
11295,U0254,2025-05-08,泰安,164.5,支付宝
11296,U0210,2025-03-15,泰安,154.56,微信
11297,U0252,2025-02-28,临沂,210.55,支付宝
11298,U0213,2025-06-05,威海,144.03,支付宝
11299,U0228,2025-04-01,青岛,174.71,支付宝
11300,U0251,2025-02-26,临沂,177.69,微信
11301,U0086,2025-06-12,济宁,123.26,微信
11302,U0043,2025-02-18,泰安,214.56,支付宝
11303,U0290,2025-06-08,日照,150.38,微信
11304,U0016,2025-03-06,德州,118.43,支付宝
11305,U0113,2025-06-23,威海,189.51,微信
11306,U0150,2025-06-18,济南,110.58,支付宝
11307,U0017,2025-06-24,德州,161.55,微信
11308,U0141,2025-02-05,淄博,159.5,微信
11309,U0116,2025-06-10,枣庄,219.72,支付宝
11310,U0276,2025-01-25,日照,186.11,微信
11311,U0148,2025-06-10,淄博,158.62,微信
11312,U0087,2025-06-15,济宁,204.98,微信
11313,U0235,2025-01-11,青岛,236.46,微信
11314,U0290,2025-03-21,日照,190.68,微信
11315,U0254,2025-04-23,济宁,160.57,支付宝
11316,U0282,2025-01-09,青岛,87.85,微信
11317,U0262,2025-05-29,济宁,101.42,支付宝
11318,U0058,2025-04-04,临沂,143.21,微信
11319,U0294,2025-02-03,聊城,126.48,微信
11320,U0059,2025-01-24,威海,149.72,微信
11321,U0138,2025-03-17,枣庄,163.12,微信
11322,U0279,2025-03-25,烟台,189.13,微信
11323,U0188,2025-04-17,烟台,156.12,微信
11324,U0278,2025-02-14,泰安,186.76,支付宝
11325,U0022,2025-02-21,日照,163.55,微信
11326,U0226,2025-02-03,日照,51.35,支付宝
11327,U0280,2025-05-19,临沂,108.34,微信
11328,U0112,2025-04-04,济宁,152.08,微信
11329,U0218,2025-05-16,青岛,93.47,微信
11330,U0053,2025-05-09,威海,193.0,微信
11331,U0127,2025-03-11,济宁,244.19,支付宝
11332,U0153,2025-02-12,临沂,227.03,微信
11333,U0017,2025-03-07,烟台,-148.26,微信
11334,U0231,2025-05-04,枣庄,241.99,微信
11335,U0135,2025-03-17,枣庄,168.18,支付宝
11336,U0179,2025-03-28,烟台,141.46,支付宝
11337,U0045,2025-01-30,威海,126.26,支付宝
11338,U0225,2025-04-30,日照,143.36,支付宝
11339,U0061,2025-01-20,青岛,138.65,微信
11340,U0122,2025-02-06,聊城,169.37,微信
11341,U0108,2025-02-27,威海,168.83,支付宝
11342,U0302,2025-06-23,泰安,160.17,微信
11343,U0180,2025-06-22,威海,12800.0,微信
11344,U0313,2025-04-12,威海,225.49,微信
11345,U0220,2025-05-23,烟台,212.23,支付宝
11346,U0085,2025-04-04,德州,78.33,微信
11347,U0316,2025-01-24,烟台,19.53,微信
11348,U0072,2025-04-12,潍坊,211.39,支付宝
11349,U0106,2025-01-04,泰安,84.82,微信
11350,U0106,2025-03-09,济南,147.64,支付宝
11351,U0031,2025-05-18,烟台,95.64,微信
11352,U0292,2025-02-01,临沂,60.89,支付宝
11353,U0180,2025-04-27,德州,189.78,微信
11354,U0273,2025-04-05,临沂,201.75,支付宝
11355,U0144,2025-06-22,聊城,128.29,微信
11356,U0306,2025-06-22,聊城,17.49,微信
11357,U0276,2025-03-09,日照,129.96,微信
11358,U0087,2025-05-30,潍坊,181.55,微信
11359,U0166,2025-04-08,青岛,78.66,支付宝
11360,U0150,2025-06-13,烟台,170.08,微信
11361,U0149,2025-04-06,泰安,159.16,微信
11362,U0294,2025-01-28,日照,191.86,支付宝
11363,U0137,2025-06-22,聊城,166.58,微信
11364,U0264,2025-03-01,烟台,106.48,微信
11365,U0049,2025-05-01,枣庄,225.81,微信
11366,U0070,2025-01-07,枣庄,151.28,微信
11367,U0211,2025-06-08,枣庄,158.5,微信
11368,U0031,2025-05-24,烟台,108.67,支付宝
11369,U0142,2025-03-25, 德州 ,135.62,支付宝
11370,U0065,2025-06-06,青岛,111.34,支付宝
11371,U0068,2025-02-26,枣庄,150.49,微信
11372,U0128,2025-06-15,淄博,,微信
11373,U0075,2025-01-17,济宁,84.55,微信
11374,U0165,2025-06-12,泰安,71.25,支付宝
11375,U0127,2025-04-29,日照,240.91,支付宝
11376,U0202,,威海,148.49,支付宝
11377,U0251,2025-03-19,济宁,123.2,微信
11378,U0073,2025-06-16,青岛,217.19,微信
11379,U0296,2025-04-15,泰安,126.69,微信
11380,U0138,2025-01-30,淄博,260.43,微信
11381,U0213,2025-02-05,临沂,197.29,支付宝
11382,U0193,2025-01-12,青岛,133.16,微信
11383,U0232,2025-01-10,聊城,278.65,支付宝
11384,U0039,2025-03-19,日照,126.69,支付宝
11385,U0048,2025-05-07,济宁,200.82,支付宝
11386,U0207,2025-01-30,聊城,176.46,微信
11387,U0264,2025-01-25,济宁,231.6,微信
11388,U0143,2025-03-02,济南,245.88,微信
11389,U0189,2025-05-18,淄博,161.76,微信
11390,U0233,2025-02-04,日照,118.56,微信
11391,U0250,2025-04-10,济南,185.3,支付宝
11392,U0168,2025-04-27,威海,122.73,微信
11393,U0298,2025-04-05,威海,270.74,支付宝
11394,U0002,2025-06-21,潍坊,-167.51,微信
11395,U0048,2025-06-28,德州,139.91,支付宝
11396,U0235,2025-05-19,威海,170.16,微信
11397,U0184,2025-04-18,临沂,85.91,微信
11398,U0033,2025-05-31,济南,106.56,微信
11399,U0274,2025-02-09,淄博,226.02,微信
11400,U0204,2025-04-17,青岛,123.87,支付宝
11401,U0112,2025-06-17,淄博,102.42,支付宝
11402,U0220,2025-01-26,淄博,189.52,微信
11403,U0109,2025-05-06,枣庄,225.21,微信
11404,U0254,2025-06-07,日照,199.54,微信
11405,U0138,2025-04-15,德州,214.78,微信
11406,U0166,2025-03-13,泰安,118.38,支付宝
11407,U0146,2025-01-09,烟台,81.8,支付宝
11408,U0173,2025-06-26,潍坊,242.57,微信
11409,U0281,2025-04-05,临沂,142.25,支付宝
11410,U0296,2025-02-25,德州,146.2,支付宝
11411,U0067,2025-04-24,威海,233.05,支付宝
11412,U0290,2025-04-24,聊城,190.59,支付宝
11413,U0249,2025-03-02,青岛,185.07,微信
11414,U0176,2025-04-03,泰安,279.08,微信
11415,U0025,2025-01-26,枣庄,124.61,微信
11416,U0024,2025-06-25,淄博,211.03,微信
11417,U0051,2025-04-05,淄博,163.14,微信
11418,U0236,2025-05-20,济宁,174.77,微信
11419,U0009,2025-06-15,潍坊,244.07,支付宝
11420,U0064,2025-04-02,烟台,187.93,微信
11421,U0081,2025-01-16,淄博,189.61,微信
11422,U0226,2025-04-12,济南,218.99,微信
11423,U0234,2025-03-12,日照,139.93,支付宝
11424,U0001,,临沂,113.84,支付宝
11425,U0220,2025-02-01,德州,102.54,支付宝
11426,U0104,2025-04-27,威海,51.85,微信
11427,U0068,2025-01-24,日照,273.09,支付宝
11428,U0155,2025-06-19,泰安,99.32,微信
11429,U0082,2025-02-24,德州,147.83,微信
11430,U0141,2025-06-14,淄博,144.78,支付宝
11431,U0048,2025-06-13,泰安,176.91,微信
11432,U0185,2025-06-02,枣庄,204.87,微信
11433,U0129,2025-01-06,泰安,207.33,微信
11434,U0043,2025-01-13,泰安,127.93,支付宝
11435,U0191,2025-03-27,威海,150.81,微信
11436,U0085,2025-03-04,威海,175.54,支付宝
11437,U0027,2025-02-02,日照,146.32,微信
11438,U0203,2025-05-25,泰安,248.4,微信
11439,U0157,2025-02-22,聊城,,支付宝
11440,U0120,2025-01-18,聊城,200.42,支付宝
11441,U0220,2025-05-22,枣庄,196.46,微信
11442,U0047,2025-02-23,烟台,224.54,支付宝
11443,U0049,2025-05-31,济南,169.96,微信
11444,U0001,2025-02-25,临沂,88.67,微信
11445,U0110,2025-03-01,德州,181.98,支付宝
11446,U0245,2025-03-26,枣庄,124.18,微信
11447,U0040,2025-02-07,临沂,,支付宝
11448,U0068,2025-06-02,济宁,192.25,支付宝
11449,U0304,2025-01-01,青岛,228.11,微信
11450,U0116,2025-03-12,烟台,161.17,支付宝
11451,U0266,2025-02-07,临沂,176.99,微信
11452,U0228,2025-02-03,济南,253.62,支付宝
11453,U0005,2025-05-19,日照,173.24,支付宝
11454,U0005,2025-03-06,临沂,303.09,微信
11455,U0176,2025-02-14,淄博,191.1,支付宝
11456,U0062,2025-01-29,德州,63.16,微信
11457,U0217,2025-06-19,烟台,201.43,微信
11458,U0068,2025-01-07,潍坊,180.96,微信
11459,U0245,2025-02-03,枣庄,230.94,支付宝
11460,U0037,2025-01-04,枣庄,197.02,微信
11461,U0118,2025-04-02,济南,152.38,微信
11462,U0197,2025-03-02,济南,92.66,支付宝
11463,U0046,2025-05-31,日照,148.5,支付宝
11464,U0053,2025-03-24,烟台,113.22,支付宝
11465,U0053,2025-01-05,济宁,128.07,微信
11466,U0161,2025-02-14,聊城,192.37,支付宝
11467,U0189,2025-03-09,淄博,251.84,微信
11468,U0154,2025-01-14,日照,181.71,支付宝
11469,U0071,2025-02-02,青岛,94.23,微信
11470,U0196,2025-04-18,聊城,184.45,微信
11471,U0069,2025-05-15,青岛,225.81,微信
11472,U0074,2025-01-30,威海,126.46,微信
11473,U0036,2025-01-17,淄博,152.63,支付宝
11474,U0272,2025-05-02,威海,160.81,支付宝
11475,U0289,2025-04-25,泰安,116.83,微信
11476,U0005,2025-04-03,潍坊,195.66,支付宝
11477,U0313,2025-05-12,日照,153.35,支付宝
11478,U0085,2025-06-01,潍坊,183.07,支付宝
11479,U0226,2025-01-28,烟台,111.19,微信
11480,U0180,2025-04-26,威海,135.94,支付宝
11481,U0110,2025-05-09,日照,199.73,微信
11482,U0078,2025-02-26,济宁,139.49,微信
11483,U0211,,淄博,254.98,支付宝
11484,U0316,2025-01-12,青岛,138.02,支付宝
11485,U0227,2025-06-18,潍坊,172.36,微信
11486,U0112,2025-05-14,临沂,211.29,微信
11487,U0045,2025-03-19,淄博,81.99,微信
11488,U0052,2025-04-28,潍坊,63.16,支付宝
11489,U0072,2025-06-14,烟台,76.09,微信
11490,U0064,2025-01-08,烟台,229.44,微信
11491,U0302,2025-01-16,枣庄,129.65,支付宝
11492,U0197,2025-05-03,德州,300.7,微信
11493,U0180,2025-04-13,枣庄,128.97,支付宝
11494,U0220,2025-04-20,威海,170.15,支付宝
11495,U0162,2025-06-25,济南,244.82,支付宝
11496,U0072,2025-01-28, 淄博 ,270.34,微信
11497,U0127,2025-05-06,泰安,273.38,支付宝
11498,U0142,2025-04-24,枣庄,226.46,支付宝
11499,U0044,2025-01-19,泰安,216.32,微信
11500,U0128,2025-01-21,临沂,192.59,微信
11501,U0284,2025-03-24,济宁,202.81,微信
11502,U0308,2025-06-05,淄博,129.68,支付宝
11503,U0308,2025-02-07,日照,115.0,微信
11504,U0312,2025-01-17,青岛,159.81,微信
11505,U0146,2025-02-02,临沂,150.64,支付宝
11506,U0014,2025-03-12,泰安,135.07,支付宝
11507,U0155,2025-06-09,泰安,198.3,微信
11508,U0106,2025-06-12,泰安,212.54,微信
11509,U0266,2025-05-30,烟台,164.86,微信
11510,U0311,2025-05-21,威海,241.26,支付宝
11511,U0261,2025-03-25,聊城,97.21,支付宝
11512,U0097,2025-04-08,济宁,149.35,微信
11513,U0201,2025-06-02,日照,-120.57,支付宝
11514,U0152,2025-05-16,临沂,57.34,微信
11515,U0028,2025-03-17,潍坊,155.45,支付宝
11516,U0123,2025-04-27,德州,153.3,支付宝
11517,U0254,2025-05-10,烟台,243.24,微信
11518,U0198,2025-06-04,聊城,194.69,支付宝
11519,U0058,2025-04-21,济宁,103.67,微信
11520,U0124,2025-01-26,枣庄,261.98,支付宝
11521,U0256,2025-06-29,日照,227.16,支付宝
11522,U0305,2025-01-30,枣庄,192.02,微信
11523,U0037,,枣庄,147.54,微信
11524,U0271,2025-06-16,临沂,107.23,支付宝
11525,U0007,2025-05-22,威海,139.53,支付宝
11526,U0185,2025-02-25,泰安,219.88,微信
11527,U0163,2025-04-21,日照,263.65,支付宝
11528,U0068,2025-04-26,潍坊,244.88,支付宝
11529,U0199,2025-02-28,济南,21000.0,支付宝
11530,U0292,2025-04-16,临沂,98.42,微信
11531,U0216,2025-03-28,济南,167.75,微信
11532,U0188,2025-04-27,泰安,6666.66,支付宝
11533,U0280,2025-04-13,威海,177.77,微信
11534,U0089,2025-04-17,威海,151.88,支付宝
11535,U0242,2025-01-25,泰安,134.37,微信
11536,U0038,2025-03-22,泰安,72.29,微信
11537,U0009,2025-04-20,日照,188.25,支付宝
11538,U0301,2025-03-22,淄博,130.7,支付宝
11539,U0035,2025-06-20,济南,95.65,支付宝
11540,U0008,2025-03-07,威海,2.03,微信
11541,U0135,2025-04-06,泰安,158.49,支付宝
11542,U0111,2025-02-09,济南,257.47,支付宝
11543,U0021,2025-06-25,泰安,251.37,微信
11544,U0031,2025-05-02,青岛,134.86,微信
11545,U0204,2025-01-18,泰安,126.88,微信
11546,U0260,2025-01-24,淄博,185.78,微信
11547,U0147,2025-01-22,潍坊,105.09,支付宝
11548,U0257,2025-01-24,威海,176.6,微信
11549,U0213,2025-04-21,威海,202.13,微信
11550,U0217,2025-01-25,日照,227.48,支付宝
11551,U0206,2025-04-06,济南,154.49,微xin
11552,U0043,2025-02-03,聊城,148.8,微信
11553,U0275,2025-05-23,聊城,111.71,支付宝
11554,U0276,2025-01-16,日照,114.52,支付宝
11555,U0316,2025-05-31,青岛,147.54,支付宝
11556,U0079,2025-05-24,济宁,180.21,支付宝
11557,U0143,2025-05-24, 临沂 ,210.25,花呗
11558,U0043,2025-03-26,枣庄,115.83,微信
11559,U0159,2025-06-21,威海,242.1,微信
11560,U0041,2025-02-01,枣庄,145.09,支付宝
11561,U0262,2025-04-16,枣庄,158.82,支付宝
11562,U0105,2025-04-01,泰安,118.9,支付宝
11563,U0080,2025-06-20,临沂,26.67,支付宝
11564,U0275,2025-04-19,潍坊,208.62,微信
11565,U0168,,威海,200.53,支付宝
11566,U0201,2025-03-15,泰安,144.53,支付宝
11567,U0301,2025-06-03,德州,163.68,支付宝
11568,U0034,2025-03-21,威海,188.38,支付宝
11569,U0159,2025-04-01,德州,74.06,微信
11570,U0224,2025-01-27,泰安,130.9,微信
11571,U0123,2025-05-28,威海,203.68,支付宝
11572,U0030,2025-05-10,日照,91.01,微信
11573,U0126,2025-02-24,淄博,176.15,微信
11574,U0045,2025-02-09,青岛,85.39,支付宝
11575,U0223,2025-06-18,泰安,185.65,微信
11576,U0060,2025-05-04,聊城,158.04,支付宝
11577,U0233,2025-02-27,日照,-71.17,微信
11578,U0314,2025-01-28,烟台,224.06,微信
11579,U0312,2025-03-31,枣庄,119.6,微信
11580,U0029,2025-05-23,威海,115.44,支付宝
11581,U0159,2025-04-05,威海,171.03,微信
11582,U0090,2025-01-30,济宁,8888.0,微信
11583,U0062,2025-03-13,临沂,104.13,支付宝
11584,U0007,2025-05-27,潍坊,163.39,微信
11585,U0071,2025-02-27,潍坊,183.58,微信
11586,U0006,2025-04-20,泰安,198.12,微信
11587,U0084,2025-05-24,济宁,169.7,支付宝
11588,U0255,2025-06-09,济南,139.81,支付宝
11589,U0178,2025-06-07,临沂,114.48,微信
11590,U0268,2025-06-22,淄博,164.74,支付宝
11591,U0265,2025-06-14,淄博,101.03,支付宝
11592,U0133,2025-05-23,日照,0.67,支付宝
11593,U0086,2025-01-07,潍坊,184.01,支付宝
11594,U0191,2025-06-05,泰安,209.72,微信
11595,U0065,2025-06-18,威海,30.04,支付宝
11596,U0138,2025-06-27,济宁,104.46,微信
11597,U0061,,泰安,194.05,微信
11598,U0016,2025-01-08,枣庄,273.16,微信
11599,U0172,2025-02-16,威海,161.14,微信
11600,U0220,2025-03-11,威海,119.96,支付宝
11601,U0140,2025-06-29,济南,149.94,支付宝
11602,U0269,2025-03-21,德州,235.62,支付宝
11603,U0033,2025-03-28,淄博,124.47,支付宝
11604,U0135,2025-03-31,淄博,116.04,支付宝
11605,U0296,2025-01-02,德州,133.45,支付宝
11606,U0040,2025-02-16,济宁,107.57,支付宝
11607,U0255,2025-02-06,济宁,166.75,支付宝
11608,U0234,2025-05-25,枣庄,249.36,微信
11609,U0262,2025-06-18,日照,177.77,支付宝
11610,U0185,2025-04-13,泰安,146.12,微信
11611,U0029,2025-01-18,威海,143.95,支付宝
11612,U0256,2025-02-06,淄博,74.02,微信
11613,U0291,2025-06-12,济南,208.57,支付宝
11614,U0086,2025-01-08,德州,155.72,支付宝
11615,U0189,2025-01-24,日照,150.07,支付宝
11616,U0081,2025-05-16,日照,335.62,微信
11617,U0131,2025-02-25,潍坊,176.43,微信
11618,U0053,2025-04-07,淄博,118.65,支付宝
11619,U0294,2025-04-18,潍坊,136.55,支付宝
11620,U0060,2025-04-27,烟台,223.16,支付宝
11621,U0117,2025-03-29,济南,166.23,微信
11622,U0261,2025-02-10,聊城,80.89,微信
11623,U0002,2025-04-05,淄博,210.56,支付宝
11624,U0023,2025-03-21,潍坊,123.25,微信
11625,U0007,2025-03-25,临沂,263.03,微信
